lockitver|DO NOT DELETE THIS LINE! 2896
dlga_lord_bring_back_runaway_serfs_failed_1a:lord_pretalk|Hmmm, das ist kaum eine Entschuldigung für Euer Versagen, {playername}. Wenn Ihr mich nun entschuldigen wollt, ich muss neue Arbeiter für meine Felder rekrutieren, bevor wir alle verhungern.
dlga_lord_bring_back_runaway_serfs_failed_1b:close_window|Ha, jetzt zeigt Ihr Euer wahres Gesicht, Ihr Verräter! Eure Worte haben mit Euren Taten nie viel zu tun. Ich hätte Euch niemals trauen sollen.
dlga_lord_start:lord_runaway_serf_half_completed|Ihr enttäuscht mich, {playername}. Ihr solltet drei Gruppen Leibeigene zurückbringen. Drei, nicht {reg17}. Dann werde ich die Rückkehrer wohl doppelt so hart arbeiten lassen müssen, um den Verlust an Arbeitskraft wettzumachen. {playername}, ich werde Euch nur für die Leibeigenen belohnen, die Ihr zurückgebracht habt. Hier, nehmt Euer Geld. Damit wäre dieses Geschäft erledigt.
dlga_lord_runaway_serf_half_completed:lord_pretalk|Vielen Dank, {s65}. Ihr seid wahrlich großzügig.
dlga_lord_runaway_serf_half_completed:lord_pretalk.1|Pfui, das war reine Zeitverschwendung.
dlga_lord_start:lord_deal_with_bandits_completed|{playername}, man hat mir berichtet, dass Ihr die Banditen in meinem Dorf  {s5} vernichtet habt. Dafür bin ich Euch zu größtem Dank verpflichtet. Bitte lasst mich die Kosten für Euren Feldzug übernehmen. Hier, ich hoffe, {reg14} Dinare werden ausreichen.
dlga_lord_deal_with_bandits_completed:lord_pretalk|Kein Problem, {s65}.
dlga_lord_deal_with_bandits_completed:lord_pretalk.1|Stets zu Diensten.
dlga_lord_deal_with_bandits_completed:lord_pretalk.2|Das war ein reines Kinderspiel.
dlga_lord_start:lord_pretalk.1|Verflucht nochmal, {playername}!. Ich höre, dass Ihr die Banditen nicht aus meinem Dorf {s5} vertreiben konntet, und dank Euch liegt mein Dorf nun in Trümmern. Jeder hat behauptet, Ihr seiet ein fähiger Krieger, aber sie irrten offensichtlich alle.
dlga_lord_start:lord_deliver_cattle_to_army_thank|Ah, {playername}. Mein Quartiermeister hat mich von Eurer Lieferung unterrichtet: {reg13} Stück Vieh, wie angefordert. Ich bin beeindruckt.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk|Kein Problem, {s65}.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk.1|Stets zu Diensten.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk.2|Ein reines Kinderspiel.
dlga_lord_start:lord_scout_waypoints_thank|Ihr gebt einen guten Späher ab, {playername}. Mein Bote hat mir gerade Eure Berichte der Aufklärungsmission nach {s13}, {s14} und {s15} überbracht. Gut gemacht.
dlga_lord_scout_waypoints_thank:lord_pretalk|Eine leichte Aufgabe, {s65}.
dlga_lord_scout_waypoints_thank:lord_pretalk.1|Das war für mich ein Leichtes.
dlga_lord_scout_waypoints_thank:lord_pretalk.2|Gern geschehen, Herr.
dlga_lord_start:lord_mission_told_deliver_cattle_to_army|{playername}, die Vorräte der Armee gehen zu schnell zur Neige. Ihr müsst mir {reg3} Stück Vieh bringen, damit ich die Truppen verpflegen kann. Es ist mir völlig egal, woher Ihr sie bezieht – bringt sie mir einfach so schnell wie möglich.
dlga_lord_mission_told_deliver_cattle_to_army:lord_mission_told_deliver_cattle_to_army_accepted|Nun gut, ich werde das Vieh für Euch finden.
dlga_lord_mission_told_deliver_cattle_to_army:lord_mission_told_deliver_cattle_to_army_rejected|Verzeiht, Herr, aber ich habe schon andere Pläne.
dlga_lord_mission_told_deliver_cattle_to_army_accepted:close_window|Hervorragend! Ihr wisst, was zu tun ist, {playername}, also macht Euch ans Werk. Ich brauche das Vieh so schnell wie möglich.
dlga_lord_mission_told_deliver_cattle_to_army_rejected:close_window|Das ist ... bedauernswert, {playername}. Dann muss ich wohl jemand finden, der der Aufgabe gewachsen ist. Bitte verlasst mich jetzt, ich habe zu arbeiten.
dlga_lord_start:lord_pretalk.2|Vielen Dank, dass Ihr den Ruf erhörtet, {playername}. Doch da nun Frieden herrscht, brauchen wir Eure Dienste nicht. Ihr könnt Euch Euren anderen Geschäften zuwenden.
dlga_lord_start:lord_report_to_army_asked|Ah, endlich seid Ihr da, {playername}. Wir haben Euch erwartet. Hoffentlich habt Ihr genügend erfahrene Truppen mitgebracht.
dlga_lord_report_to_army_asked:lord_report_to_army_completed|Jawohl, ich habe eine Gruppe kampferprobter Soldaten bei mir. Wir sind bereit, uns Euch anzuschließen.
dlga_lord_report_to_army_asked:lord_report_to_army_continue|Ich konnte noch nicht genügend Truppen sammeln. Ich benötige etwas mehr Zeit.
dlga_lord_report_to_army_continue:close_window|Dann beeilt Euch besser. Wir werden bald gegen den Feind zu Felde ziehen, und ich kann jeden Mann gebrauchen.
dlga_lord_start:lord_mission_told_scout_waypoints|{playername}, ich benötige einen Freiwilligen, der das Gebiet aufklärt. Wir wissen fast nichts über die Gegend, und bevor wir weiter ziehen, muss ich mir einfach ein besseres Bild der Lage machen können. Ich will, dass Ihr {s13}, {s14} und {s15} auskundschaftet, und mir danach Bericht erstattet.
dlga_lord_mission_told_scout_waypoints:lord_mission_told_scout_waypoints_accepted|Herr, Ihr habt Euren Freiwilligen gefunden.
dlga_lord_mission_told_scout_waypoints:lord_mission_told_scout_waypoints_rejected|Ich fürchte, ich muss diesen Auftrag ablehnen.
dlga_lord_mission_told_scout_waypoints_accepted:close_window|Sehr gut! Kundschaftet einfach die nähere Umgebung von {s13}, {s14} und {s15} aus. Fertigt Aufzeichnungen über Eure Beobachtungen an, und kehrt so schnell wie möglich zu mir zurück.
dlga_lord_mission_told_scout_waypoints_rejected:lord_pretalk|Hmmm, ich bin enttäuscht, {playername}. Sehr enttäuscht. Wir werden uns später darüber unterhalten - zuerst muss ich jemand finden, der für uns aufklären kann.
dlga_lord_generic_mission_thank:lord_generic_mission_completed|Ihr wart äußerst hilfreich, {playername}. Vielen Dank.
dlga_lord_generic_mission_completed:lord_pretalk|Es war mir eine Ehre, Euch zu Diensten zu sein.
dlga_lord_start:lord_pay_debt_2|{playername}, ich glaube, Ihr schuldet {reg1} Dinare. Beabsichtigt Ihr, Eure Schulden in absehbarer Zeit zu bezahlen?
dlga_lord_pay_debt_2:lord_pay_debt_3_1|Deshalb habe ich Euch aufgesucht, {s65}. Hier sind meine Schulden, bis auf den letzten Dinar.
dlga_lord_pay_debt_2:lord_pay_debt_3_2|Leider habe ich dafür nicht genügend Geld, {s65}, aber ich werde Euch recht bald entschädigen.
dlga_lord_pay_debt_3_1:lord_pretalk|Ah, hervorragend. Wahrlich, {playername}, auf Euer Wort ist Verlass. Ich bin zufrieden, Eure Schuld bei mir wurde vollständig getilgt.
dlga_lord_pay_debt_3_2:lord_pretalk|Wohlan, doch lasst mich nicht mehr viel länger warten.
dlga_lord_start:lord_start.1|Übrigens, ich hoffe, dass Ihr eine Gelegenheit habt, meine {s11}, {s14}, zu treffen.  
dlga_lord_start:lord_start.2|Übrigens, ich bin mir sicher, dass sich meine {s11}, {s14}, sehr freuen würde, wenn Ihr ihr einen Besuch abstatten würdet. Sie erwartet Euch in ihren Gemächern.
dlga_lord_start:lord_buy_prisoner|Ich habe gehört, dass Ihr unseren Feind {s3} gefangen habt, und dass er sich momentan in Eurem Gewahrsam befindet. Wenn Ihr ihn loswerden wollt, könnte ich Euch für Eure Mühen mit {reg6} Dinaren entschädigen. Natürlich könnt ihr auch warten, bis seine Familie das Lösegeld bezahlt, aber wie lange das dauern wird, steht in den Sternen ...
dlga_lord_buy_prisoner:lord_buy_prisoner_accept|Ich nehme Euer Angebot an. Ich werde Euch {s3} für {reg6} Dinare überlassen.
dlga_lord_buy_prisoner:lord_buy_prisoner_deny|Ich fürchte, ich kann Euer Angebot nicht annehmen.
dlga_lord_buy_prisoner_accept:lord_pretalk|Hervorragend! Hier sind Eure {reg6} Dinare. Ich werde einige Männer entsenden, um ihn mit gebührender Eile in unseren Kerker zu bringen.
dlga_lord_buy_prisoner_deny:lord_pretalk|Hmmm, wie Ihr wünscht, {playername}, aber ein besseres Angebot werdet Ihr nicht bekommen. Nehmt besser meines an ...
dlga_lord_start:lord_talk|Was ist Euer Anliegen?
dlga_lord_start:lord_talk.1|Ich möchte Euch zu diesem erfreulichen Anlass in meiner Halle willkommen heißen. Also, um was geht es?
dlga_lord_start:lord_talk.2|Lasst uns einen {s5} auf die Gesundheit von {s4} heben, unserem Gastgeber. Also, um was geht es?
dlga_lord_talk:offer_gift_quest_complete|Ich habe die Materialien für {s4}s Geschenk.
dlga_lord_talk:intrigue_quest_state_complaint|Mein Fürst – es gibt es, dass ich Euch im Vertrauten über einen Eurer Vasallen erzählen möchte.
dlga_intrigue_quest_state_complaint:intrigue_quest_state_complaint_plyr|Um was geht es? Ich schätze Eure Meinung, obwohl ich hoffe, dass Ihr keinen Streit zwischen meinen Vasallen entfachen wollt ...
dlga_intrigue_quest_state_complaint_plyr:lord_intrigue_quest_complaint_stated|Mein Lehnsherr -- {s4} wird von Euren Vasallen weithin als {s5} und eine Bürde für Euer Reich angesehen.
dlga_intrigue_quest_state_complaint_plyr:lord_pretalk|Ah, ist schon gut, mein Lehnsherr.
dlga_intrigue_quest_state_accept_blame:lord_pretalk|In der Tat. Ihr mögt zu Euren Worten stehen, aber behaltet sie für Euch. Ich will nicht, dass Ihr meinen treuen Gefolgsmann {s4} untergrabt.
dlga_intrigue_quest_state_deflect_blame:lord_pretalk|Das dachte ich mir. Ein Wort des Ratschlags, {Junge/Mädel} – mischt Euch nicht in das Gezanke anderer ein. Genug davon jetzt.
dlga_lord_talk:lord_denounce_1|Ich möchte Euch etwas sagen: Wir haben genug von Eurem {s4} -Kram
dlga_lord_denounce_1:lord_denounce_2|Entschuldigt ... Was habt Ihr gesagt?
dlga_lord_denounce_2:lord_denounce_3|Ihr habt mich gehört. Ihr werdet {s4}
dlga_lord_denounce_2:lord_pretalk|Egal. Ihr müsst mich falsch verstanden haben.
dlga_lord_denounce_3:close_window|Wer wurde so etwas sagen? Mich trotz unserer Freundschaft so zu beleidigen ... oh, wie viel grausamer ist ein Messer in den Rücken durch einen früheren Freund als der Schwerthieb eines Erzfeindes! Ich weiß nicht, welche Ränke Ihr schmiedet, aber ich will damit nichts zu tun haben! Geht mir aus den Augen. Euer Anblick macht mich krank!
dlga_lord_denounce_3:close_window.1|Hmmh, wirklich? Ist das Eure eigene Meinung, oder haben Euch meine Rivalen dieser Worte in den Mund gelegt? Egal, ich werde Euer Spiel nicht mitspielen. Geht mir aus den Augen, und nehmt Eure Intrigen mit Euch!
dlga_lord_denounce_3:lord_denounce_4|Ich werde mich nicht von Euch in der Öffentlichkeit entehren lassen, {Herr/meine Dame}. Nehmt Eure Worte zurück, oder wir treffen uns auf dem Duellplatz wieder.
dlga_lord_denounce_3:lord_denounce_4.1|Ist das wahr? Nun, dann hört dies – Ihr seid eine Schlange und ein Haderlump, und – wenn Ihr mir nicht auf dem Duellplatz entgegentretet – auch ein Feigling. Was sagt Ihr nun? Nehmt Ihr Eure Worte zurück, oder sollen wir die Klingen kreuzen?
dlga_lord_denounce_4:lord_respond_to_insult_challenge_duel_confirm|Es wäre mir ein Vergnügen, für Euch zu kämpfen.
dlga_lord_denounce_4:lord_denounce_retract|Ich sprach zu rasch. Ich nehme meine Worte zurück.
dlga_lord_denounce_retract:lord_pretalk|Das dachte ich mir. Nun packt Euch hinfort.
dlga_lord_talk:lord_respond_to_insult|{s9}
dlga_lord_pretalk:party_encounter_lord_hostile_attacker_2|Genug des Geschwätzes – ergebt Euch oder kämpft!
dlga_lord_pretalk:lord_talk|Sonst noch was?
dlga_hero_pretalk:lord_talk|Sonst noch was?
dlga_lord_talk:lord_quarrel_intervention_1|Ich möchte über Euren Streit mit {s11} sprechen.
dlga_lord_talk:lord_recruit_1_relation|Haltet ein! Es gibt da etwas, das ich Euch unter vier Augen erzählen muss.
dlga_lord_talk:lord_bandit_information|Ich jage eine Gruppe Banditen mit folgender Beschreibung ... Habt Ihr sie gesehen?
dlga_lord_bandit_information:lord_pretalk|{s15}
dlga_lord_talk:lord_internal_politics_cur_stance|Wer sollte Eurer Ansicht nach der Marschall unseres Reiches werden?
dlga_lord_talk:lord_internal_politics_cur_stance.1|Wer sollte Eurer Ansicht nach das Lehen von {s4} erhalten?
dlga_lord_talk:lord_recruit_1_relation.1|Es gibt da eine Angelegenheit, über die ich mit Euch unter vier Augen sprechen möchte.
dlga_lord_talk:lord_recruit_1_relation.2|Ich würde gerne etwas mit Euch privat besprechen.
dlga_lord_talk:lord_talk|CHEAT -- Reset lord intrigue impatience
dlga_lord_respond_to_insult:lord_pretalk|Ha, schnelle Zungen bewundere ich. Vielleicht werde ich sie mir eines Tages mit einer Zange herausholen, um sie genauer zu studieren. Heute zumindest ziehe ich jedoch vor Eurem Mut und Eurer Scharfsinnigkeit den Hut.
dlga_lord_respond_to_insult:lord_pretalk.1|Ich wollte Euch nicht beleidigen, Herrin.
dlga_lord_respond_to_insult:lord_respond_to_insult_challenge_battle|Wollt Ihr mich provozieren? Nun, ich sollte Euch wissen lassen, dass ich mich nicht mit Frauen, Gemeinen, Rebellen oder Briganten duellieren muss. Ich könnte Euch jedoch von meinen Männern ergreifen und auspeitschen lassen. Sollen Sie mit Euch zu Werke gehen?
dlga_lord_respond_to_insult:lord_respond_to_insult_challenge_duel|Wollt Ihr mich provozieren? Nun, ich sollte Euch wissen lassen, dass ich mich nicht mit Frauen, Gemeinen, Rebellen oder Briganten duellieren muss. In Eurem Fall würde ich jedoch gerne eine Ausnahme machen. Seid Ihr bereit, die Bedeutung von Unterwürfigkeit zu erlernen, {Schurke/Mädchen}?
dlga_lord_respond_to_insult:close_window|Wollt Ihr mich provozieren? Nun, ich sollte Euch wissen lassen, dass ich mich nicht mit Frauen, Gemeinen, Rebellen oder Briganten duellieren muss. Ihr habt Glück, dass ich solch guter Stimmung bin, denn es wäre rechtens, Euch von meinen Männer ergreifen und auspeitschen zu lassen. Nun packt Euch fort – ich habe genug von Euch!
dlga_lord_respond_to_insult_challenge_battle:lord_respond_to_insult_challenge_battle_confirm|Ha, das sollen sie nur versuchen!
dlga_lord_respond_to_insult_challenge_battle:close_window|Dies ist kein Blutvergießen wert!
dlga_lord_respond_to_insult_challenge_battle_confirm:close_window|Genug der Frechheiten! Auf {ihn/sie}, Burschen!
dlga_lord_respond_to_insult_challenge_duel:lord_respond_to_insult_challenge_duel_confirm|Ich bin bereit, Euch eine Lektion zu erteilen.
dlga_lord_respond_to_insult_challenge_duel:close_window|Dies ist kein Blutvergießen wert!
dlga_lord_respond_to_insult_challenge_duel_confirm:close_window|So sei es. Verteidigt Euch!
dlga_lord_quarrel_intervention_1:lord_quarrel_intervention_2|{s14}
dlga_lord_quarrel_intervention_2:lord_quarrel_intervention_3a|Ah, nun gut. Klingt so, als wäret Ihr im Recht.
dlga_lord_quarrel_intervention_2:lord_quarrel_intervention_3b|Was auch immer der Grund für Euren Streit war, ich möchte, dass Ihr ihn beilegt. 
dlga_lord_quarrel_intervention_2:lord_pretalk|Obwohl ... ich möchte nichts hiermit zu tun haben!
dlga_lord_quarrel_intervention_3a:lord_pretalk|Ich bin froh, dass Ihr so denkt.
dlga_lord_quarrel_intervention_3b:lord_quarrel_intervention_4|Ich beuge mich Eurem Urteil, um unser Freundschaft Willen. Ich werde mit {s11} Gutmachung betreiben.
dlga_lord_quarrel_intervention_3b:lord_pretalk|Ich werde mich nicht mit {s11} versöhnen. Ich kenne meine Rechte.
dlga_lord_quarrel_intervention_4:lord_pretalk|Es soll so sein, als ob wir nie gestritten hätten.
dlga_lord_quarrel_intervention_4:lord_pretalk.1|Ihr solltet wohl mit {s11} sprechen und sehen, ob er dasselbe für mich tun würde.
dlga_lord_internal_politics_cur_stance:lord_internal_politics_cur_stance_plyr_response|Ich kann im Moment keine Entscheidung fällen
dlga_lord_internal_politics_cur_stance:lord_internal_politics_cur_stance_plyr_response.1|Ich unterstütze {s15}. {s10}
dlga_lord_internal_politics_cur_stance_plyr_response:lord_internal_politics_plyr_choose_candidate|Ich werde Euch sagen, wen ich unterstütze …
dlga_lord_internal_politics_cur_stance_plyr_response:lord_internal_politics_cur_stance_plyr_response|CHEAT -- Reset support
dlga_lord_internal_politics_plyr_choose_candidate:lord_internal_politics_plyr_choose_candidate_select|Wen unterstützt Ihr?
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_pretalk|Ich würde mich für diese Ehre gern selbst ernennen.
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_pretalk.1|Ich unterstütze meinen Gatten, {s4}.
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_support_acknowledge|Ich würde Euch unterstützen, {s4}.
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_support_same_acknowledge|Ich würde Eure Wahl unterstützen, {s4}.
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_pretalk|Nichts.
dlga_lord_internal_politics_support_acknowledge:lord_pretalk|Das ist sehr edel von Euch, aber ich strebe diese Ehre nicht an und weise Eure Unterstützung zurück.
dlga_lord_internal_politics_support_acknowledge:lord_pretalk.1|Ich traue Euch weder, noch brauche ich Eure Unterstützung.
dlga_lord_internal_politics_support_acknowledge:lord_pretalk.2|Das ist sehr edel von Euch.
dlga_lord_internal_politics_support_same_acknowledge:lord_pretalk|Das könnt Ihr ihm selbst erzählen. Ich traue Euch nicht, und ich werde an Euren Spielchen nicht teilhaben.
dlga_lord_internal_politics_support_same_acknowledge:lord_pretalk.1|Im Lichte Eurer Beziehung mit {s4} glaube ich kaum, dass er Eure Unterstützung willkommen heißen wird.
dlga_lord_internal_politics_support_same_acknowledge:lord_pretalk.2|Ich werde {s4} davon unterrichten. Er wird zweifelsohne für Unterstützung dankbar sein.
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_pretalk.2|Ich unterstütze {s4}.
dlga_lord_internal_politics_pretalk:lord_internal_politics_cur_stance_plyr_response|Ah. Hochinteressant.
dlga_lord_internal_politics_cur_stance_plyr_response:lord_internal_politics_plyr_request_support|Kann ich Euch wohl dazu bringen, stattdessen mich zu unterstützen?
dlga_lord_internal_politics_cur_stance_plyr_response:lord_pretalk|Naja, das reicht wohl erstmal zum Thema Politik.
